200226114612378.apd	26-2-2020	11:47:34
1665	406	66,000000	
1665	407	64,000000	
1665	408	63,000000	
1665	409	65,000000	
1665	410	65,000000	
1665	411	66,000000	
1665	412	64,000000	
1665	413	65,000000	
1665	414	67,000000	
1665	415	69,000000	
1665	416	68,000000	
1665	417	69,000000	
1665	418	67,000000	
1665	419	68,000000	
1665	420	67,000000	
1666	421	64,000000	
1666	422	59,000000	
1666	423	61,000000	
1666	424	61,000000	
1666	425	65,000000	
1666	426	68,000000	
1666	427	66,000000	
1666	428	64,000000	
1666	429	64,000000	
1666	430	62,000000	
1666	431	63,000000	
1666	432	62,000000	
1666	433	59,000000	
1666	434	58,000000	
1666	435	57,000000	
1666	436	56,000000	
1666	437	61,000000	
1666	438	62,000000	
1667	439	47,000000	
1667	440	33,000000	
1667	441	13,000000	
1667	442	0,000000	
1667	443	0,000000	
1667	444	0,000000	
1667	445	0,000000	
1667	446	0,000000	
1667	447	0,000000	
1667	448	0,000000	
1667	449	0,000000	
1667	450	0,000000	
1667	451	0,000000	
1667	452	0,000000	
1667	453	0,000000	
1667	454	0,000000	
1667	455	0,000000	
1667	456	0,000000	
1668	457	0,000000	
1668	458	0,000000	
1668	459	0,000000	
1668	460	0,000000	
1668	461	0,000000	
1668	462	4,000000	
1668	463	36,000000	
1668	464	67,000000	
1668	465	68,000000	
1668	466	65,000000	
1668	467	68,000000	
1668	468	63,000000	
1668	469	57,000000	
1668	470	58,000000	
1668	471	64,000000	
1668	472	64,000000	
1668	473	57,000000	
1668	474	56,000000	
1669	475	66,000000	
1669	476	69,000000	
1669	477	69,000000	
1669	478	68,000000	
1669	479	64,000000	
1669	480	58,000000	
1669	481	59,000000	
1669	482	59,000000	
1669	483	37,000000	
1669	484	16,000000	
1669	485	6,000000	
1669	486	0,000000	
1669	487	0,000000	
1669	488	0,000000	
1669	489	0,000000	
1669	490	0,000000	
1669	491	0,000000	
1669	492	0,000000	
1670	493	0,000000	
1670	494	0,000000	
1670	495	0,000000	
1670	496	0,000000	
1670	497	0,000000	
1670	498	0,000000	
1670	499	0,000000	
1670	500	0,000000	
1670	501	0,000000	
1670	502	0,000000	
1670	503	0,000000	
1670	504	0,000000	
1670	505	0,000000	
1670	506	9,000000	
1670	507	34,000000	
1670	508	56,000000	
1670	509	58,000000	
1670	510	59,000000	
1671	511	65,000000	
1671	512	64,000000	
1671	513	61,000000	
1671	514	57,000000	
1671	515	57,000000	
1671	516	55,000000	
1671	517	57,000000	
1671	518	59,000000	
1671	519	61,000000	
1671	520	62,000000	
1671	521	61,000000	
1671	522	60,000000	
1671	523	62,000000	
1671	524	65,000000	
1671	525	63,000000	
1671	526	62,000000	
1671	527	30,000000	
1671	528	1,000000	
1672	529	0,000000	
1672	530	0,000000	
1672	531	0,000000	
1672	532	0,000000	
1672	533	0,000000	
1672	534	0,000000	
1672	535	0,000000	
1672	536	0,000000	
1672	537	0,000000	
1672	538	0,000000	
1672	539	0,000000	
1672	540	0,000000	
1672	541	0,000000	
1672	542	0,000000	
1672	543	0,000000	
1672	544	0,000000	
1672	545	0,000000	
1672	546	0,000000	
1673	547	0,000000	
1673	548	0,000000	
1673	549	19,000000	
1673	550	48,000000	
1673	551	63,000000	
1673	552	73,000000	
1673	553	72,000000	
1673	554	72,000000	
1673	555	72,000000	
1673	556	74,000000	
1673	557	70,000000	
1673	558	64,000000	
1673	559	67,000000	
1673	560	73,000000	
1673	561	69,000000	
1673	562	65,000000	
1673	563	69,000000	
1673	564	75,000000	
1674	565	77,000000	
1674	566	69,000000	
1674	567	56,000000	
1674	568	42,000000	
1674	569	41,000000	
1674	570	39,000000	
1674	571	46,000000	
1674	572	56,000000	
1674	573	65,000000	
1674	574	68,000000	
1674	575	70,000000	
1674	576	66,000000	
1674	577	66,000000	
1674	578	67,000000	
1674	579	69,000000	
1674	580	69,000000	
1674	581	66,000000	
1675	582	61,000000	
1675	583	62,000000	
1675	584	63,000000	
1675	585	64,000000	
1675	586	64,000000	
1675	587	63,000000	
1675	588	62,000000	
1675	589	66,000000	
1675	590	66,000000	
1675	591	48,000000	
1675	592	29,000000	
1675	593	11,000000	
1675	594	0,000000	
1675	595	0,000000	
1675	596	0,000000	
1675	597	0,000000	
1675	598	0,000000	
1675	599	0,000000	
1676	600	0,000000	
1676	601	0,000000	
1676	602	0,000000	
1676	603	0,000000	
1676	604	0,000000	
1676	605	0,000000	
1676	606	0,000000	
1676	607	0,000000	
1676	608	0,000000	
1676	609	0,000000	
1676	610	0,000000	
1676	611	8,000000	
1676	612	24,000000	
1676	613	54,000000	
1676	614	76,000000	
1676	615	72,000000	
1676	616	67,000000	
1676	617	68,000000	
1677	618	73,000000	
1677	619	65,000000	
1677	620	58,000000	
1677	621	63,000000	
1677	622	70,000000	
1677	623	70,000000	
1677	624	70,000000	
1677	625	64,000000	
1677	626	57,000000	
1677	627	59,000000	
1677	628	63,000000	
1677	629	59,000000	
1677	630	53,000000	
1677	631	23,000000	
1677	632	0,000000	
1677	633	0,000000	
1677	634	0,000000	
1677	635	0,000000	
1678	636	0,000000	
1678	637	0,000000	
1678	638	0,000000	
1678	639	0,000000	
1678	640	0,000000	
1678	641	0,000000	
1678	642	0,000000	
1678	643	0,000000	
1678	644	0,000000	
1678	645	0,000000	
1678	646	0,000000	
1678	647	0,000000	
1678	648	0,000000	
1678	649	0,000000	
1678	650	7,000000	
1678	651	26,000000	
1678	652	47,000000	
1678	653	46,000000	
1679	654	40,000000	
1679	655	39,000000	
1679	656	40,000000	
1679	657	40,000000	
1679	658	40,000000	
1679	659	40,000000	
1679	660	41,000000	
1679	661	44,000000	
1679	662	47,000000	
1679	663	50,000000	
1679	664	54,000000	
1679	665	58,000000	
1679	666	60,000000	
1679	667	59,000000	
1679	668	59,000000	
1679	669	28,000000	
1679	670	0,000000	
1679	671	0,000000	
1680	672	0,000000	
1680	673	0,000000	
1680	674	0,000000	
1680	675	0,000000	
1680	676	0,000000	
1680	677	0,000000	
1680	678	0,000000	
1680	679	0,000000	
1680	680	0,000000	
1680	681	0,000000	
1680	682	0,000000	
1680	683	0,000000	
1680	684	0,000000	
1680	685	0,000000	
1680	686	0,000000	
1680	687	0,000000	
1680	688	0,000000	
1680	689	28,000000	
1681	690	67,000000	
1681	691	73,000000	
1681	692	76,000000	
1681	693	73,000000	
1681	694	70,000000	
1681	695	71,000000	
1681	696	72,000000	
1681	697	69,000000	
1681	698	68,000000	
1681	699	68,000000	
1681	700	69,000000	
1681	701	68,000000	
1681	702	68,000000	
1681	703	66,000000	
1681	704	67,000000	
1681	705	63,000000	
1681	706	60,000000	
1681	707	54,000000	
1682	708	54,000000	
1682	709	51,000000	
1682	710	47,000000	
1682	711	49,000000	
1682	712	50,000000	
1682	713	47,000000	
1682	714	42,000000	
1682	715	44,000000	
1682	716	52,000000	
1682	717	54,000000	
1682	718	57,000000	
1682	719	62,000000	
1682	720	66,000000	
1682	721	69,000000	
1682	722	70,000000	
1682	723	66,000000	
1682	724	61,000000	
1683	725	57,000000	
1683	726	55,000000	
1683	727	29,000000	
1683	728	1,000000	
1683	729	0,000000	
1683	730	0,000000	
1683	731	0,000000	
1683	732	0,000000	
1683	733	0,000000	
1683	734	0,000000	
1683	735	0,000000	
1683	736	0,000000	
1683	737	0,000000	
1683	738	0,000000	
1683	739	0,000000	
1683	740	0,000000	
1683	741	0,000000	
1683	742	0,000000	
1684	743	0,000000	
1684	744	9,000000	
1684	745	36,000000	
1684	746	72,000000	
1684	747	76,000000	
1684	748	66,000000	
1684	749	65,000000	
1684	750	66,000000	
1684	751	67,000000	
1684	752	69,000000	
1684	753	72,000000	
1684	754	71,000000	
1684	755	69,000000	
1684	756	66,000000	
1684	757	67,000000	
1684	758	71,000000	
1684	759	71,000000	
1684	760	67,000000	
1685	761	36,000000	
1685	762	4,000000	
1685	763	0,000000	
1685	764	0,000000	
1685	765	0,000000	
1685	766	0,000000	
1685	767	0,000000	
1685	768	0,000000	
1685	769	0,000000	
1685	770	0,000000	
1685	771	0,000000	
1685	772	0,000000	
1685	773	0,000000	
1685	774	0,000000	
1685	775	0,000000	
1685	776	0,000000	
1685	777	0,000000	
1685	778	1,000000	
1686	779	30,000000	
1686	780	65,000000	
1686	781	74,000000	
1686	782	70,000000	
1686	783	72,000000	
1686	784	73,000000	
1686	785	69,000000	
1686	786	66,000000	
1686	787	68,000000	
1686	788	72,000000	
1686	789	69,000000	
1686	790	68,000000	
1686	791	67,000000	
1686	792	66,000000	
1686	793	67,000000	
1686	794	67,000000	
1686	795	43,000000	
1686	796	16,000000	
1687	797	2,000000	
1687	798	0,000000	
1687	799	0,000000	
1687	800	0,000000	
1687	801	0,000000	
1687	802	0,000000	
1687	803	0,000000	
1687	804	0,000000	
1687	805	0,000000	
1687	806	0,000000	
1687	807	0,000000	
1687	808	0,000000	
1687	809	0,000000	
1687	810	0,000000	
1687	811	0,000000	
1687	812	0,000000	
1687	813	21,000000	
1687	814	49,000000	
1688	815	61,000000	
1688	816	68,000000	
1688	817	70,000000	
1688	818	63,000000	
1688	819	62,000000	
1688	820	65,000000	
1688	821	63,000000	
1688	822	58,000000	
1688	823	54,000000	
1688	824	53,000000	
1688	825	62,000000	
1688	826	60,000000	
1688	827	54,000000	
1688	828	50,000000	
1688	829	65,000000	
1688	830	80,000000	
1688	831	73,000000	
1688	832	66,000000	
1689	833	64,000000	
1689	834	63,000000	
1689	835	65,000000	
1689	836	64,000000	
1689	837	62,000000	
1689	838	60,000000	
1689	839	63,000000	
1689	840	65,000000	
1689	841	62,000000	
1689	842	62,000000	
1689	843	60,000000	
1689	844	54,000000	
1689	845	48,000000	
1689	846	46,000000	
1689	847	22,000000	
1689	848	2,000000	
1689	849	0,000000	
1689	850	0,000000	
1690	851	0,000000	
1690	852	0,000000	
1690	853	0,000000	
1690	854	0,000000	
1690	855	0,000000	
1690	856	0,000000	
1690	857	0,000000	
1690	858	0,000000	
1690	859	0,000000	
1690	860	0,000000	
1690	861	0,000000	
1690	862	8,000000	
1690	863	36,000000	
1690	864	70,000000	
1690	865	74,000000	
1690	866	68,000000	
1690	867	67,000000	
1690	868	66,000000	
1691	869	69,000000	
1691	870	70,000000	
1691	871	69,000000	
1691	872	67,000000	
1691	873	66,000000	
1691	874	62,000000	
1691	875	62,000000	
1691	876	63,000000	
1691	877	37,000000	
1691	878	16,000000	
1691	879	2,000000	
1691	880	0,000000	
1691	881	0,000000	
1691	882	0,000000	
1691	883	0,000000	
1691	884	0,000000	
1691	885	0,000000	
1692	886	0,000000	
1692	887	0,000000	
1692	888	0,000000	
1692	889	0,000000	
1692	890	0,000000	
1692	891	0,000000	
1692	892	0,000000	
1692	893	20,000000	
1692	894	49,000000	
1692	895	62,000000	
1692	896	72,000000	
1692	897	74,000000	
1692	898	70,000000	
1692	899	68,000000	
1692	900	67,000000	
1692	901	63,000000	
1692	902	62,000000	
1692	903	63,000000	
1693	904	69,000000	
1693	905	68,000000	
1693	906	63,000000	
1693	907	47,000000	
1693	908	33,000000	
1693	909	13,000000	
1693	910	0,000000	
1693	911	0,000000	
1693	912	0,000000	
1693	913	0,000000	
1693	914	0,000000	
1693	915	0,000000	
1693	916	0,000000	
1693	917	0,000000	
1693	918	0,000000	
1693	919	0,000000	
1693	920	0,000000	
1693	921	0,000000	
1694	922	0,000000	
1694	923	15,000000	
1694	924	38,000000	
1694	925	59,000000	
1694	926	79,000000	
1694	927	75,000000	
1694	928	66,000000	
1694	929	67,000000	
1694	930	70,000000	
1694	931	69,000000	
1694	932	66,000000	
1694	933	68,000000	
1694	934	68,000000	
1694	935	67,000000	
1694	936	68,000000	
1694	937	66,000000	
1694	938	64,000000	
1694	939	66,000000	
1695	940	65,000000	
1695	941	65,000000	
1695	942	66,000000	
1695	943	64,000000	
1695	944	65,000000	
1695	945	69,000000	
1695	946	73,000000	
1695	947	69,000000	
1695	948	67,000000	
1695	949	65,000000	
1695	950	65,000000	
1695	951	65,000000	
1695	952	63,000000	
1695	953	44,000000	
1695	954	24,000000	
1695	955	10,000000	
1695	956	0,000000	
1695	957	0,000000	
1696	958	0,000000	
1696	959	0,000000	
1696	960	0,000000	
1696	961	0,000000	
1696	962	0,000000	
1696	963	0,000000	
1696	964	0,000000	
1696	965	0,000000	
1696	966	0,000000	
1696	967	9,000000	
1696	968	27,000000	
1696	969	49,000000	
1696	970	76,000000	
1696	971	74,000000	
1696	972	67,000000	
1696	973	70,000000	
1696	974	68,000000	
1696	975	65,000000	
1697	976	65,000000	
1697	977	64,000000	
1697	978	61,000000	
1697	979	58,000000	
1697	980	58,000000	
1697	981	31,000000	
1697	982	7,000000	
1697	983	0,000000	
1697	984	0,000000	
1697	985	0,000000	
1697	986	0,000000	
1697	987	0,000000	
1697	988	0,000000	
1697	989	0,000000	
1697	990	0,000000	
1697	991	0,000000	
1697	992	0,000000	
1697	993	0,000000	
1698	994	0,000000	
1698	995	21,000000	
1698	996	48,000000	
1698	997	62,000000	
1698	998	74,000000	
1698	999	75,000000	
1698	1000	70,000000	
1698	1001	72,000000	
1698	1002	72,000000	
1698	1003	68,000000	
1698	1004	64,000000	
1698	1005	64,000000	
1698	1006	64,000000	
1698	1007	48,000000	
1698	1008	27,000000	
1698	1009	10,000000	
1698	1010	0,000000	
1698	1011	0,000000	
1699	1012	0,000000	
1699	1013	0,000000	
1699	1014	0,000000	
1699	1015	0,000000	
1699	1016	0,000000	
1699	1017	0,000000	
1699	1018	0,000000	
1699	1019	0,000000	
1699	1020	0,000000	
1699	1021	6,000000	
1699	1022	17,000000	
1699	1023	43,000000	
1699	1024	75,000000	
1699	1025	73,000000	
1699	1026	73,000000	
1699	1027	70,000000	
1699	1028	68,000000	
1699	1029	70,000000	
1700	1030	70,000000	
1700	1031	68,000000	
1700	1032	68,000000	
1700	1033	66,000000	
1700	1034	61,000000	
1700	1035	64,000000	
1700	1036	65,000000	
1700	1037	63,000000	
1700	1038	62,000000	

